time,method,mass,conservation_error,l2_vs_cn,linf_vs_cn,min_c,max_c,tv,tv_ratio,overshoot_rel,negative_depth_rel,extrema_count
0.0,CN,0.2506626799518937,0.0,0.0,0.0,3.8209460841580225e-06,0.9999875000781246,1.9999673582640811,1.0,0.0,0.0,1
0.005,CN,0.2506626776871437,9.035050606986984e-09,0.0,0.0,5.925446000768879e-06,0.9950260474494358,1.9900404869234662,0.9950364833207922,0.0,0.0,3
0.01,CN,0.2506626767764792,1.2668078421249547e-08,0.0,0.0,6.9541871025641725e-06,0.9901376612304488,1.980261329731084,0.990146824921132,0.0,0.0,1
0.015,CN,0.2506626751394395,1.9198925657072883e-08,0.0,0.0,8.494938916858433e-06,0.9853205650016783,1.9706241671420335,0.9853281649818941,0.0,0.0,3
0.02,CN,0.25066267397702624,2.383628642002428e-08,0.0,0.0,9.705111760573299e-06,0.9805730422356114,1.961126492827008,0.9805792503179722,0.0,0.0,1
0.025,CN,0.2506626722972263,3.053772265343112e-08,0.0,0.0,1.1304325799965247e-05,0.9758934337248141,1.9517641370867524,0.9758979960457116,0.0,0.0,3
0.03,CN,0.2506626708667324,3.6244570957628094e-08,0.0,0.0,1.2751921484816844e-05,0.9712801351437643,1.9425344580469304,0.9712830812063848,0.0,0.0,1
0.035,CN,0.2506626690092344,4.365492015325556e-08,0.0,0.0,1.4538485377305572e-05,0.9667315947362936,1.933433814939849,0.9667326853864348,0.0,0.0,3
0.04,CN,0.2506626672823832,5.0544063833948316e-08,0.0,0.0,1.6253399544166156e-05,0.9622463111210371,1.9244596412945314,0.9622455253294292,0.0,0.0,1
0.045,CN,0.2506626651743128,5.89540528491673e-08,0.0,0.0,1.8296263085071285e-05,0.957822831207853,1.915608557222321,0.9578199110634579,0.0,0.0,3
0.05,CN,0.25066266311684815,6.716215404515063e-08,0.0,0.0,2.0312240529059958e-05,0.9534597482186413,1.9068781844109948,0.9534546534130011,0.0,0.0,1
0.055,CN,0.2506626607013259,7.679869917084606e-08,0.0,0.0,2.2663163950368716e-05,0.9491556998064079,1.8982652954357442,0.9491481386393168,0.0,0.0,2
0.06,CN,0.2506626582747129,8.64794901928641e-08,0.0,0.0,2.501901998820527e-05,0.9449093662669081,1.8897677362283223,0.9448992896907031,0.0,0.0,1
0.065,CN,0.2506626554996544,9.755037843536554e-08,0.0,0.0,2.7713313343950976e-05,0.9407194688374751,1.8813824068287284,0.9407065565618624,0.0,0.0,2
0.07,CN,0.25066265266177995,1.0887186608558491e-07,0.0,0.0,3.0462588266035877e-05,0.9365847680781032,1.8731073139761074,0.9365689426061009,0.0,0.0,1
0.075,CN,0.2506626494760307,1.2158117437233523e-07,0.0,0.0,3.354849476276578e-05,0.932504062330088,1.8649395309769705,0.9324849844527907,0.0,0.0,1
0.08,CN,0.2506626461815773,1.3472414953481196e-07,0.0,0.0,3.673351712233964e-05,0.9284761862478979,1.8568771899017282,0.9284537481218936,0.0,0.0,1
0.085,CN,0.25066264253330933,1.4927864151665004e-07,0.0,0.0,4.025967691085316e-05,0.9245000094001746,1.8489175396660118,0.924473858048775,0.0,0.0,1
0.09,CN,0.25066263873400296,1.6443568990630666e-07,0.0,0.0,4.392543099411354e-05,0.9205744349360708,1.841058792120764,0.9205444201443139,0.0,0.0,1
0.095,CN,0.25066263456998683,1.8104772059512504e-07,0.0,0.0,4.7941597895858725e-05,0.916698398313328,1.8332983908385696,0.9166641561739408,0.0,0.0,1
0.1,CN,0.2506626302147931,1.98422439905195e-07,0.0,0.0,5.213552469588239e-05,0.9128708660847594,1.8256346159898809,0.9128322062088471,0.0,0.0,1
0.105,CN,0.2506626254800647,2.17311284640895e-07,0.0,0.0,5.6692892155474055e-05,0.9090908347399913,1.8180650838391132,0.9090473783617877,0.0,0.0,1
0.11,CN,0.250662620515367,2.371175745499117e-07,0.0,0.0,6.14647112797693e-05,0.9053573295995027,1.8105881441584142,0.9053088475053698,0.0,0.0,1
