time,method,mass,conservation_error,l2_vs_cn,linf_vs_cn,min_c,max_c,tv,tv_ratio,overshoot_rel,negative_depth_rel,extrema_count
0.0,CN,0.250662679995813,0.0,0.0,0.0,0.0,0.9999874750408879,1.9999749500817758,1.0,0.0,0.0,1
0.005,CN,0.25066258811096187,3.665677360435087e-07,0.0,0.0,-2.0782424239731254e-06,0.9950248467119519,1.9900580061679647,0.9950414659376581,0.0,2.0782684542005382e-06,3
0.01,CN,0.2506625495476442,5.204132053847388e-07,0.0,0.0,0.0,0.9901353799418471,1.9802728879522273,0.990148845549919,0.0,0.0,5
0.015,CN,0.25066248116655726,7.932144335557758e-07,0.0,0.0,-1.481326049187951e-06,0.9853172944142433,1.9706405137632066,0.9853325981321067,0.0,1.481344602968534e-06,3
0.02,CN,0.2506624308528425,9.939372326214421e-07,0.0,0.0,0.0,0.9805688698877189,1.9611395725468919,0.9805820680237539,0.0,0.0,5
0.025,CN,0.2506623588572041,1.2811584432007017e-06,0.0,0.0,-1.0473013988492137e-06,0.9758884436138285,1.9517810758721965,0.9759027610782781,0.0,1.0473145164207095e-06,3
0.03,CN,0.25066229567881937,1.5332038803079137e-06,0.0,0.0,0.0,0.9712744078895442,1.9425502492542774,0.9712872899607315,0.0,0.0,5
0.035,CN,0.2506622141502623,1.8584559564186051e-06,0.0,0.0,-6.799929725547743e-07,0.966725207735881,1.9334531346330366,0.9667386756789033,0.0,6.80001489545627e-07,3
0.04,CN,0.2506621363879843,2.1686827440960118e-06,0.0,0.0,0.0,0.9622393386950925,1.9244794652691413,0.9622517847988308,0.0,0.0,5
0.045,CN,0.2506620417663177,2.5461688007147935e-06,0.0,0.0,-3.425472563201744e-07,0.9578153447393242,1.915632058538732,0.9578280260262284,0.0,3.425515467642914e-07,3
0.05,CN,0.2506619473432967,2.9228623753594588e-06,0.0,0.0,0.0,0.9534518162841532,1.9069036325683064,0.9534637583787418,0.0,0.0,1
0.055,CN,0.2506618365866641,3.36471767126904e-06,0.0,0.0,-1.5647726539368926e-08,0.9491473883008139,1.898294837664785,0.9491593070139037,0.0,1.564792252895879e-08,3
0.06,CN,0.2506617231313412,3.817339189800139e-06,0.0,0.0,0.0,0.9449007385214029,1.8898014770428058,0.9449125735127506,0.0,0.0,1
0.065,CN,0.2506615932618804,4.33544368305253e-06,0.0,0.0,0.0,0.9407105857316564,1.881421171463313,0.9407223682408545,0.0,0.0,1
0.07,CN,0.25066145812796115,4.8745503393726185e-06,0.0,0.0,0.0,0.936575688146341,1.873151376292682,0.9365874188654671,0.0,0.0,1
0.075,CN,0.25066130606887266,5.481178691426887e-06,0.0,0.0,0.0,0.9324948418625348,1.8649896837250697,0.932506521468588,0.0,0.0,1
0.08,CN,0.2506611463414935,6.118399115141938e-06,0.0,0.0,0.0,0.9284668793864462,1.8569337587728925,0.9284785085418021,0.0,0.0,1
0.085,CN,0.250660968844165,6.8265114217077685e-06,0.0,0.0,0.0,0.9244906682296442,1.8489813364592884,0.9245022475824942,0.0,0.0,1
0.09,CN,0.2506607813410349,7.574541124737808e-06,0.0,0.0,0.0,0.9205651095709232,1.8411302191418464,0.9205766397556957,0.0,0.0,1
0.095,CN,0.25066057494729405,8.39793350560312e-06,0.0,0.0,0.0,0.9166891369801337,1.8333782739602673,0.9167006186178999,0.0,0.0,1
0.1,CN,0.25066035621811444,9.270537195971049e-06,0.0,0.0,0.0,0.912861715200672,1.825723430401344,0.9128731488995365,0.0,0.0,1
0.105,CN,0.25066011723872633,1.0223927577482553e-05,0.0,0.0,0.0,0.9090818389874422,1.8181636779748844,0.9090932253429187,0.0,0.0,1
0.11,CN,0.250659863564327,1.1235942606301435e-05,0.0,0.0,0.0,0.9053485319973323,1.8106970639946647,0.9053598715927058,0.0,0.0,1
0.115,CN,0.25065958806613375,1.233502202755015e-05,0.0,0.0,0.0,0.9016608457294211,1.8033216914588421,0.9016721391360962,0.0,0.0,1
0.12,CN,0.2506592954580153,1.3502360214719515e-05,0.0,0.0,0.0,0.8980178585123061,1.7960357170246122,0.8980291062901439,0.0,0.0,1
0.125,CN,0.2506589792562833,1.476382335724023e-05,0.0,0.0,0.0,0.8944186745361002,1.7888373490722005,0.8944298772337412,0.0,0.0,1
0.13,CN,0.25065864345691596,1.6103469798896994e-05,0.0,0.0,0.0,0.8908624229267698,1.7817248458535395,0.8908735810819468,0.0,0.0,1
0.135,CN,0.250658282111187,1.7545031538186554e-05,0.0,0.0,0.0,0.8873482568606538,1.7746965137213075,0.8873593710004932,0.0,0.0,1
0.14,CN,0.25065789859524423,1.907503968613899e-05,0.0,0.0,0.0,0.8838753527171287,1.7677507054342572,0.8838864233584409,0.0,0.0,1
0.145,CN,0.25065748740776883,2.0715441342296575e-05,0.0,0.0,0.0,0.880442909267472,1.760885818534944,0.880453936917032,0.0,0.0,1
0.15,CN,0.25065705138438255,2.245492400598125e-05,0.0,0.0,0.0,0.877050146898116,1.754100293796232,0.8770611320529338,0.0,0.0,1
0.155,CN,0.25065658540060204,2.431393141990635e-05,0.0,0.0,0.0,0.8736963068665968,1.7473926137331937,0.8737072500141791,0.0,0.0,1
0.16,CN,0.25065609181666837,2.628304757903199e-05,0.0,0.0,0.0,0.870380650588564,1.740761301177128,0.8703915522071668,0.0,0.0,1
0.165,CN,0.2506555658274058,2.8381442372379442e-05,0.0,0.0,0.0,0.8671024589543412,1.7342049179086825,0.8671133195132137,0.0,0.0,1
0.17,CN,0.25065500937193663,3.0601379816424094e-05,0.0,0.0,0.0,0.8638610316735977,1.7277220633471955,0.8638718516332176,0.0,0.0,1
0.17500000000000002,CN,0.2506544179170641,3.2960944760565945e-05,0.0,0.0,0.0,0.860655686646778,1.721311373293556,0.8606664664590796,0.0,0.0,1
0.18,CN,0.2506537930265557,3.545389867139268e-05,0.0,0.0,0.0,0.8574857593619963,1.714971518723993,0.857496499470591,0.0,0.0,1
0.185,CN,0.25065313039996384,3.809739786275684e-05,0.0,0.0,0.0,0.8543506023162029,1.7087012046324057,0.8543613031565919,0.0,0.0,1
0.19,CN,0.25065243126473824,4.088654551574238e-05,0.0,0.0,0.0,0.8512495844594646,1.7024991689189293,0.8512602464592453,0.0,0.0,1
0.195,CN,0.2506516915204685,4.383769991072906e-05,0.0,0.0,0.0,0.8481820906612737,1.6963641813225474,0.8481927142403387,0.0,0.0,1
0.2,CN,0.25065091209193147,4.694717171984922e-05,0.0,0.0,0.0,0.8451475211978704,1.690295042395741,0.845158106768601,0.0,0.0,1
0.20500000000000002,CN,0.2506500890513501,5.0230630515424565e-05,0.0,0.0,0.0,0.8421452912596056,1.6842905825192112,0.842155839227058,0.0,0.0,1
0.21,CN,0.250649223050104,5.368547766744996e-05,0.0,0.0,0.0,0.8391748304774116,1.6783496609548232,0.8391853412394981,0.0,0.0,1
0.215,CN,0.25064831031000984,5.732678595549443e-05,0.0,0.0,0.0,0.8362355824675378,1.6724711649350756,0.8362460564152021,0.0,0.0,1
0.22,CN,0.25064735123474896,6.115294492296301e-05,0.0,0.0,0.0,0.8333270043936892,1.6666540087873787,0.8333374419110758,0.0,0.0,1
0.225,CN,0.2506463421763151,6.517850801788392e-05,0.0,0.0,0.0,0.8304485665458202,1.6608971330916404,0.8304589680104388,0.0,0.0,1
0.23,CN,0.25064528331343483,6.940276222390755e-05,0.0,0.0,0.0,0.827599751934821,1.655199503869642,0.8276101177177062,0.0,0.0,1
0.23500000000000001,CN,0.2506441711118909,7.383980703622895e-05,0.0,0.0,0.0,0.8247800559023967,1.6495601118047933,0.824790386368262,0.0,0.0,1
0.24,CN,0.2506430055457336,7.848974597940294e-05,0.0,0.0,0.0,0.8219889857454697,1.6439779714909395,0.8219992812528576,0.0,0.0,1
0.245,CN,0.25064178318069663,8.336627980162355e-05,0.0,0.0,0.0,0.8192260603544775,1.6384521207089553,0.8192363212559045,0.0,0.0,1
0.25,CN,0.25064050380436054,8.847025593447056e-05,0.0,0.0,0.0,0.8164908098649458,1.6329816197298916,0.8165010365070431,0.0,0.0,1
0.255,CN,0.25063916407072906,9.381502297957024e-05,0.0,0.0,0.0,0.8137827753217964,1.6275655506435929,0.8137929680454469,0.0,0.0,1
0.26,CN,0.25063776359736345,9.940210664767998e-05,0.0,0.0,0.0,0.8111015083557994,1.622203016711599,0.8111116674962703,0.0,0.0,1
0.265,CN,0.25063629911669294,0.00010524454266781042,0.0,0.0,0.0,0.8084465708716932,1.6168931417433865,0.8084566967587641,0.0,0.0,1
0.27,CN,0.25063477009120805,0.0001113444753938055,0.0,0.0,0.0,0.8058175347474617,1.6116350694949235,0.8058276277055502,0.0,0.0,1
0.275,CN,0.2506331733234864,0.00011771466070293605,0.0,0.0,0.0,0.8032139815442896,1.6064279630885792,0.8032240418925721,0.0,0.0,1
0.28,CN,0.2506315081346041,0.00012435780711113112,0.0,0.0,0.0,0.800635502226779,1.601271004453558,0.8006455302793091,0.0,0.0,1
0.28500000000000003,CN,0.2506297713903521,0.00013128641831106048,0.0,0.0,0.0,0.7980816968929608,1.5961633937859216,0.7980916929587828,0.0,0.0,1
0.29,CN,0.25062796228292816,0.00013850371696897236,0.0,0.0,0.0,0.7955521745137546,1.5911043490275092,0.7955621388970154,0.0,0.0,1
0.295,CN,0.25062607773555345,0.00014602197766394357,0.0,0.0,0.0,0.7930465526814144,1.5860931053628289,0.7930564856814711,0.0,0.0,1
0.3,CN,0.2506241168231035,0.0001538448911108306,0.0,0.0,0.0,0.7905644573666729,1.5811289147333456,0.7905743592781979,0.0,0.0,1
0.305,CN,0.2506220765214388,0.00016198452188757108,0.0,0.0,0.0,0.7881055226841754,1.5762110453683509,0.7881153937972584,0.0,0.0,1
0.31,CN,0.25061995579880564,0.00017044498609869853,0.0,0.0,0.0,0.7856693906658969,1.5713387813317938,0.7856792312661437,0.0,0.0,1
0.315,CN,0.25061775167976624,0.0001792381540303265,0.0,0.0,0.0,0.7832557110422164,1.566511422084433,0.783265521410846,0.0,0.0,1
0.32,CN,0.2506154630358658,0.00018836852756853387,0.0,0.0,0.0,0.7808641410303422,1.5617282820606844,0.7808739214442799,0.0,0.0,1
0.325,CN,0.2506130869371663,0.0001978477954817264,0.0,0.0,0.0,0.7784943451298141,1.5569886902596282,0.7785040958617834,0.0,0.0,1
0.33,CN,0.2506106221677568,0.0002076808085553182,0.0,0.0,0.0,0.776145994924769,1.552291989849538,0.7761557162433795,0.0,0.0,1
0.335,CN,0.2506080658406303,0.0002178790842881783,0.0,0.0,0.0,0.7738187688927506,1.5476375377855012,0.7738284610625852,0.0,0.0,1
0.34,CN,0.2506054166610507,0.00022844778793260954,0.0,0.0,0.0,0.7715123522197794,1.5430247044395589,0.7715220155014777,0.0,0.0,1
0.34500000000000003,CN,0.25060267178291773,0.00023939827379273063,0.0,0.0,0.0,0.7692264366214506,1.5384528732429013,0.7692360712717908,0.0,0.0,1
0.35000000000000003,CN,0.25059982984074575,0.0002507359893714128,0.0,0.0,0.0,0.766960720169824,1.533921440339648,0.7669703264418029,0.0,0.0,1
0.355,CN,0.25059688802778496,0.00026247213198680915,0.0,0.0,0.0,0.7647149071259065,1.529429814251813,0.7647244852688165,0.0,0.0,1
0.36,CN,0.25059384491536896,0.0002746124011966179,0.0,0.0,0.0,0.76248870777748,1.52497741555496,0.762498258036985,0.0,0.0,1
0.365,CN,0.2505906977349433,0.0002871678419415589,0.0,0.0,0.0,0.760281838282107,1.520563676564214,0.7602913609003156,0.0,0.0,1
0.37,CN,0.2505874450017669,0.0003001443774851505,0.0,0.0,0.0,0.7580940205151001,1.5161880410302002,0.7581035157306374,0.0,0.0,1
0.375,CN,0.25058408398466725,0.0003135529036354761,0.0,0.0,0.0,0.7559249819222742,1.5118499638445484,0.7559344499703515,0.0,0.0,1
0.38,CN,0.2505806131495074,0.0003273995407172051,0.0,0.0,0.0,0.7537744553773214,1.5075489107546427,0.7537838964898043,0.0,0.0,1
0.385,CN,0.2505770298019747,0.0003416950374890355,0.0,0.0,0.0,0.7516421790435984,1.5032843580871968,0.751651593449073,0.0,0.0,1
0.39,CN,0.2505733323648197,0.0003564456862695614,0.0,0.0,0.0,0.7495278962402215,1.499055792480443,0.7495372841640586,0.0,0.0,1
0.395,CN,0.2505695181803136,0.00037166208986896116,0.0,0.0,0.0,0.747431355312253,1.494862710624506,0.7474407169766718,0.0,0.0,1
0.4,CN,0.2505655856340103,0.0003873506889987972,0.0,0.0,0.0,0.7453523095048888,1.4907046190097777,0.7453616451290178,0.0,0.0,1
0.405,CN,0.25056153210469473,0.0004035219408008721,0.0,0.0,0.0,0.7432905168414407,1.4865810336828813,0.7432998266413774,0.0,0.0,1
0.41000000000000003,CN,0.2505573559462969,0.00042018241214781144,0.0,0.0,0.0,0.7412457400050522,1.4824914800101043,0.7412550241939219,0.0,0.0,1
0.41500000000000004,CN,0.25055305457421717,0.0004373424141066674,0.0,0.0,0.0,0.7392177462239307,1.4784354924478613,0.7392270050119429,0.0,0.0,1
0.42,CN,0.2505486263160113,0.00045500861876832794,0.0,0.0,0.0,0.7372063071600551,1.4744126143201104,0.73721554075456,0.0,0.0,1
0.425,CN,0.2505440686239382,0.0004731911901555536,0.0,0.0,0.0,0.7352111988011601,1.4704223976023203,0.7352204074067012,0.0,0.0,1
0.43,CN,0.25053937980412666,0.000491896885840309,0.0,0.0,0.0,0.7332322013559563,1.4664644027119127,0.7332413851743249,0.0,0.0,1
0.435,CN,0.2505345573460511,0.0005111357213766479,0.0,0.0,0.0,0.7312690991524019,1.4625381983048038,0.7312782583826877,0.0,0.0,1
0.44,CN,0.25052959953907394,0.0005309145212253618,0.0,0.0,0.0,0.7293216805389788,1.4586433610779577,0.7293308153776206,0.0,0.0,1
0.445,CN,0.25052450391033315,0.0005512431506841918,0.0,0.0,0.0,0.7273897377888354,1.4547794755776708,0.7273988484296702,0.0,0.0,1
0.45,CN,0.2505192687368144,0.0005721284835898908,0.0,0.0,0.0,0.7254730670067032,1.4509461340134062,0.725482153641014,0.0,0.0,1
0.455,CN,0.25051389158383713,0.0005935802329183525,0.0,0.0,0.0,0.7235714680385156,1.4471429360770312,0.7235805308550788,0.0,0.0,1
0.46,CN,0.25050837072014276,0.0006156053053961027,0.0,0.0,0.0,0.7216847443835951,1.4433694887671902,0.7216937835687257,0.0,0.0,1
0.465,CN,0.25050270374980244,0.0006382132594019324,0.0,0.0,0.0,0.7198127031093627,1.4396254062187255,0.7198217188469593,0.0,0.0,1
0.47000000000000003,CN,0.2504968889372011,0.0006614110190421373,0.0,0.0,0.0,0.7179551547684727,1.4359103095369457,0.717964147240061,0.0,0.0,1
0.47500000000000003,CN,0.25049092392576777,0.0006852079856805318,0.0,0.0,0.0,0.71611191331826,1.4322238266365201,0.7161208827030352,0.0,0.0,1
0.48,CN,0.2504848069791864,0.0007096110862197565,0.0,0.0,0.0,0.7142827960424951,1.4285655920849902,0.7142917425173643,0.0,0.0,1
0.485,CN,0.2504785357808723,0.000734629562501085,0.0,0.0,0.0,0.7124676234752789,1.4249352469505578,0.7124765472149011,0.0,0.0,1
0.49,CN,0.2504721085972418,0.0007602703305270158,0.0,0.0,0.0,0.7106662193270924,1.4213324386541848,0.7106751205039187,0.0,0.0,1
0.495,CN,0.25046552315233533,0.0007865424700675266,0.0,0.0,0.0,0.708878410412868,1.417756820825736,0.7088872891971802,0.0,0.0,1
0.5,CN,0.2504587777185231,0.0008134528733726825,0.0,0.0,0.0,0.7071040265820575,1.414208053164115,0.7071128831420065,0.0,0.0,1
0.505,CN,0.25045187006110975,0.0008410104555921889,0.0,0.0,0.0,0.7053429006506022,1.4106858013012045,0.7053517351522447,0.0,0.0,1
0.51,CN,0.2504447984614379,0.0008692220731810357,0.0,0.0,0.0,0.7035948683347757,1.4071897366695514,0.7036036809421106,0.0,0.0,1
0.515,CN,0.250437560726707,0.0008980964741531186,0.0,0.0,0.0,0.7018597681867986,1.4037195363735973,0.7018685590618029,0.0,0.0,1
0.52,CN,0.25043015515005707,0.0009276404678981551,0.0,0.0,0.0,0.7001374415322087,1.4002748830644172,0.7001462108348717,0.0,0.0,1
0.525,CN,0.25042257958119574,0.0009578626328469035,0.0,0.0,0.0,0.6984277324089099,1.3968554648178197,0.698436480297268,0.0,0.0,1
0.53,CN,0.25041483232770123,0.0009887697207892929,0.0,0.0,0.0,0.6967304875078467,1.3934609750156934,0.6967392141380155,0.0,0.0,1
0.535,CN,0.2504069112823798,0.0010203701382170782,0.0,0.0,0.0,0.6950455561152555,1.390091112230511,0.6950542616414632,0.0,0.0,1
0.54,CN,0.25039881476971027,0.0010526705694965418,0.0,0.0,0.0,0.6933727900564544,1.3867455801129087,0.6933814746310731,0.0,0.0,1
0.545,CN,0.25039054072615996,0.0010856792469368494,0.0,0.0,0.0,0.6917120436411036,1.3834240872822072,0.691720707414681,0.0,0.0,1
0.55,CN,0.2503820874954019,0.0011194027783304511,0.0,0.0,0.0,0.6900631736099075,1.380126347219815,0.6900718167311966,0.0,0.0,1
0.555,CN,0.25037345305809333,0.0011538492196943185,0.0,0.0,0.0,0.6884260390827015,1.376852078165403,0.6884346616986906,0.0,0.0,1
0.56,CN,0.2503646357792326,0.0011890250937448706,0.0,0.0,0.0,0.6868005015078962,1.3736010030157924,0.6868091037638386,0.0,0.0,1
0.5650000000000001,CN,0.25035563368415953,0.0012249382782414484,0.0,0.0,0.0,0.6851864246132197,1.3703728492264395,0.6851950066526619,0.0,0.0,1
0.5700000000000001,CN,0.25034644516117327,0.0012615952029436505,0.0,0.0,0.0,0.6835836743577365,1.367167348715473,0.6835922363225457,0.0,0.0,1
0.5750000000000001,CN,0.2503370682807485,0.0012990035655485292,0.0,0.0,0.0,0.6819921188850797,1.3639842377701592,0.682000660915472,0.0,0.0,1
0.58,CN,0.25032750145631283,0.0013371696955675934,0.0,0.0,0.0,0.6804116284779006,1.3608232569558012,0.6804201507124673,0.0,0.0,1
0.585,CN,0.25031774280388636,0.0013761011089979275,0.0,0.0,0.0,0.6788420755134427,1.357684151026885,0.6788505780891764,0.0,0.0,1
0.59,CN,0.25030779076371007,0.0014158040283812705,0.0,0.0,0.0,0.677283334420272,1.354566668840544,0.6772918174725928,0.0,0.0,1
