time,method,mass,conservation_error,l2_vs_cn,linf_vs_cn,min_c,max_c,tv,tv_ratio,overshoot_rel,negative_depth_rel,extrema_count
0.0,CN,0.25066267990416874,0.0,0.0,0.0,3.7266531720786777e-06,1.0,1.9999923558199433,1.0,0.0,0.0,1
0.005,CN,0.2506626776386504,9.03811580311304e-09,0.0,0.0,5.943256665660004e-06,0.9950371535859498,1.9900627046938701,0.9950351554608806,0.0,0.0,3
0.01,CN,0.25066267672771253,1.267223429666342e-08,0.0,0.0,6.919498699842074e-06,0.9901474590814158,1.980280921072816,0.9901442449568533,0.0,0.0,1
0.015,CN,0.2506626750901515,1.920516146334941e-08,0.0,0.0,8.542681166861515e-06,0.9853291366414747,1.9706413663979188,0.9853244491977113,0.0,0.0,3
0.02,CN,0.2506626739274169,2.384380402367394e-08,0.0,0.0,9.726868125449758e-06,0.9805804664726577,1.9611413352664986,0.9805744154769448,0.0,0.0,1
0.025,CN,0.25066267224713,3.054718288427448e-08,0.0,0.0,1.1417121229479498e-05,0.9758997862523267,1.9517768467432561,0.975892153319296,0.0,0.0,3
0.03,CN,0.25066267081628135,3.625544652497074e-08,0.0,0.0,1.2842414678448292e-05,0.9712854886823762,1.942545157417235,0.9712762910140441,0.0,0.0,1
0.035,CN,0.25066266895830736,4.366769472078303e-08,0.0,0.0,1.4716622093979662e-05,0.9667360191690003,1.933442695198495,0.9667250425093927,0.0,0.0,2
0.04,CN,0.2506626672310839,5.0558323497338805e-08,0.0,0.0,1.6430457885471428e-05,0.9622498736209847,1.9244667569019906,0.9622370562076528,0.0,0.0,1
0.045,CN,0.2506626651225518,5.8970154376876544e-08,0.0,0.0,1.855599302779791e-05,0.9578255963593791,1.915614157405504,0.9578107395416287,0.0,0.0,2
0.05,CN,0.2506626630647177,6.717972959609488e-08,0.0,0.0,2.0598496198671417e-05,0.953461778131993,1.9068822331941147,0.9534447607487699,0.0,0.0,1
0.055,CN,0.25066266064876386,7.681799655633261e-08,0.0,0.0,2.3032366203125335e-05,0.9491570542265158,1.898268107335678,0.9491376813575064,0.0,0.0,2
0.06,CN,0.2506626582218099,8.65001477726684e-08,0.0,0.0,2.5442077759064536e-05,0.944910102676564,1.8897691964701853,0.9448882096828968,0.0,0.0,1
0.065,CN,0.2506626554463746,9.757253904989328e-08,0.0,0.0,2.8236363645397715e-05,0.9407196425552563,1.8813828629306015,0.9406950268863827,0.0,0.0,2
0.07,CN,0.25066265260822,1.0889514439868942e-07,0.0,0.0,3.105542564967231e-05,0.93658443235134,1.8731066286425078,0.9365568939260192,0.0,0.0,1
0.075,CN,0.25066264942218197,1.216056047102061e-07,0.0,0.0,3.426118240863921e-05,0.9325032684231724,1.8649380516621799,0.9324725898252773,0.0,0.0,2
0.08,CN,0.25066264612754874,1.34749297397754e-07,0.0,0.0,3.753497376575833e-05,0.9284749835261991,1.8568747696523125,0.9284409334109898,0.0,0.0,1
0.085,CN,0.2506626424791221,1.493044223081353e-07,0.0,0.0,4.120384513685833e-05,0.9244984454098134,1.8489145064072599,0.924460786575984,0.0,0.0,2
0.09,CN,0.25066263867978367,1.6446159870316073e-07,0.0,0.0,4.4980741295082704e-05,0.9205725554797856,1.8410550180316003,0.9205310273682606,0.0,0.0,1
0.095,CN,0.25066263451578913,1.8107354324814217e-07,0.0,0.0,4.9165690848418336e-05,0.9166962475226547,1.8332941722967295,0.916650589669443,0.0,0.0,2
0.1,CN,0.25066263016076773,1.9844757515718266e-07,0.0,0.0,5.3496873598737916e-05,0.9128684864887413,1.8256298420201622,0.9128184098842232,0.0,0.0,1
