time,method,mass,conservation_error,l2_vs_cn,linf_vs_cn,min_c,max_c,tv,tv_ratio,overshoot_rel,negative_depth_rel,extrema_count
0.0,CN,0.250662679995813,0.0,0.0,0.0,0.0,0.9999874750408879,1.9999749500817758,1.0,0.0,0.0,1
0.005,CN,0.2506625881102947,3.665703977421974e-07,0.0,0.0,-2.0838163759181177e-06,0.9950271653308046,1.9900626433635593,0.995043784564496,0.0,2.083842475959925e-06,3
0.01,CN,0.250662549544896,5.204241693067523e-07,0.0,0.0,0.0,0.9901397064562504,1.980281540830359,0.990153172043174,0.0,0.0,5
0.015,CN,0.25066248115981465,7.932413326796233e-07,0.0,0.0,-1.490423710334157e-06,0.9853233311504248,1.9706525870474296,0.9853386348498279,0.0,1.4904423780640011e-06,3
0.02,CN,0.25066243083951545,9.939903999364834e-07,0.0,0.0,0.0,0.9805763316034737,1.961154495713389,0.9805895297004598,0.0,0.0,5
0.025,CN,0.2506623588339506,1.2812512113392569e-06,0.0,0.0,-1.0610765332944206e-06,0.9758970569145899,1.9517983020275365,0.9759113742638279,0.0,1.061089823401073e-06,3
0.03,CN,0.2506622956413992,1.5333531653074514e-06,0.0,0.0,0.0,0.9712839106763409,1.9425692542565174,0.9712967925808714,0.0,0.0,5
0.035,CN,0.2506622140934203,1.8586827232255818e-06,0.0,0.0,-6.99843472444785e-07,0.9667353486831648,1.9334734156730868,0.9667488163259396,0.0,6.998522380654513e-07,3
0.04,CN,0.25066213630529166,2.1690126401560163e-06,0.0,0.0,0.0,0.9622498767565968,1.9245005403475397,0.9622623224700139,0.0,0.0,5
0.045,CN,0.2506620416500246,2.5466327432780574e-06,0.0,0.0,-3.7012667576312814e-07,0.957826048680215,1.9156534649613204,0.9578387293715815,0.0,3.701313116426726e-07,3
0.05,CN,0.25066194718415297,2.9234972674532215e-06,0.0,0.0,0.0,0.9534624642378638,1.906924979972326,0.953474432214441,0.0,0.0,3
0.055,CN,0.25066183637374356,3.365567101724968e-06,0.0,0.0,-5.288639908669742e-08,0.9491577673490805,1.8983156404709591,0.9491697085472696,0.0,5.2887061494980205e-08,2
0.06,CN,0.25066172285183935,3.818454241574503e-06,0.0,0.0,0.0,0.944910644296086,1.889821288592172,0.9449224794115046,0.0,0.0,1
0.065,CN,0.25066159290091056,4.336883745311162e-06,0.0,0.0,0.0,0.9407198220370802,1.8814396440741603,0.940731604661964,0.0,0.0,1
0.07,CN,0.2506614576683269,4.876384015688461e-06,0.0,0.0,0.0,0.9365840666009047,1.8731681332018093,0.9365957974249719,0.0,0.0,1
0.075,CN,0.2506613054908363,5.48348472414394e-06,0.0,0.0,0.0,0.9325021815584907,1.8650043631169815,0.9325138612564744,0.0,0.0,1
0.08,CN,0.2506611456225222,6.121267397436416e-06,0.0,0.0,0.0,0.9284730065667743,1.8569460131335487,0.928484635798874,0.0,0.0,1
0.085,CN,0.2506609679586708,6.830044034452503e-06,0.0,0.0,0.0,0.9244954159810659,1.8489908319621318,0.924506995393382,0.0,0.0,1
0.09,CN,0.25066078026009553,7.578853451541174e-06,0.0,0.0,0.0,0.9205683175320812,1.8411366350641625,0.9205798477570338,0.0,0.0,1
0.095,CN,0.2506605736383642,8.403155383281183e-06,0.0,0.0,0.0,0.9166906510641281,1.8333813021282561,0.9167021327208583,0.0,0.0,1
0.1,CN,0.25066035464471914,9.276814138765087e-06,0.0,0.0,0.0,0.9128613873311153,1.8257227746622307,0.9128728210258732,0.0,0.0,1
0.105,CN,0.25066011536014593,1.0231422033387913e-05,0.0,0.0,0.0,0.9090832136296556,1.8181664272593112,0.9090946000023497,0.0,0.0,1
0.11,CN,0.25065986133526313,1.1244835289799275e-05,0.0,0.0,0.0,0.9053514545025889,1.8107029090051778,0.905362794134567,0.0,0.0,1
0.115,CN,0.2506595854363678,1.2345513282014488e-05,0.0,0.0,0.0,0.9016650950986747,1.8033301901973493,0.9016763885585737,0.0,0.0,1
0.12,CN,0.2506592923720484,1.3514671448569652e-05,0.0,0.0,0.0,0.898023221523163,1.7960464430463263,0.8980344693681732,0.0,0.0,1
0.125,CN,0.25065897565296813,1.4778198513311813e-05,0.0,0.0,0.0,0.8944249454354866,1.7888498908709731,0.8944361482116713,0.0,0.0,1
